window,n_visible_tau,n_actions,lp_success,lp_solve_ms,lp_fractional_value,lp_rounded_expected_value,greedy_expected_value,lp_rounding_gap,lp_rounding_gap_rel,lighting_U1,conveyor_speed_V_mps,full_bins,lp_selected_count,lp_true_value,lp_correct_bin_rate,lp_contamination_events,lp_robot_utilization,greedy_selected_count,greedy_true_value,greedy_correct_bin_rate,greedy_contamination_events,greedy_robot_utilization,missed_positive_value_lp_proxy
163,10,24,True,0.47662499999989727,0.6822751376821519,0.5777250154170563,0.5777250154170563,0.10455012226509552,0.1532374792672011,standard,0.65,metal,1,0.6619358732520527,1.0,0,0.265625,1,0.6619358732520527,1.0,0,0.265625,0.40323562110695066
164,11,35,True,0.5488750000000042,1.9105102456917957,1.3331701088460082,1.3331701088460082,0.5773401368457876,0.3021915941815495,standard,0.85,,2,1.5407770937861216,1.0,0,0.6070312499999999,2,1.5407770937861216,1.0,0,0.6070312499999999,1.1669427761444535
165,8,18,True,0.5972499999999936,2.022362614591448,1.5445022449990837,1.5445022449990837,0.47786036959236444,0.23628817411110045,standard,0.85,metal,2,1.8613818071509274,1.0,0,0.5757812499999999,2,1.8613818071509274,1.0,0,0.5757812499999999,0.8088070575766968
166,6,24,True,0.506208000000008,1.0158301551134317,0.8211748480435247,0.8211748480435247,0.19465530706990697,0.1916219026281721,standard,0.85,PET,2,1.0319386183500612,1.0,0,0.6414062500000001,2,1.0319386183500612,1.0,0,0.6414062500000001,0.5758881654943546
167,9,24,True,0.4770000000000607,2.2674562711195207,2.136924238008917,2.136924238008917,0.13053203311060368,0.05756760770789002,standard,0.45,hazard,3,2.409092456195977,1.0,0,0.77890625,3,2.409092456195977,1.0,0,0.77890625,0.21361587867398635
168,10,48,True,0.52741700000003,1.4129313535017891,1.1086298277812237,1.1925793994358334,0.30430152572056546,0.21536893846002417,standard,0.25,metal,2,1.535644127783907,1.0,0,0.5460937499999999,3,1.9840368759888725,1.0,0,0.81171875,1.773825364253069
169,7,24,True,0.4239169999999959,0.7981344433578441,0.7981344433578441,0.5614149345017474,0.0,0.0,dim,0.85,metal,1,1.1028549701846553,1.0,0,0.234375,2,0.7680831193721482,0.5,1,0.46875,0.12955787864559132
170,11,35,True,0.5119169999998618,1.3645912927716697,1.0809465211450908,1.0809465211450908,0.28364477162657886,0.20786060495114103,standard,0.25,,2,1.4613069829686474,1.0,0,0.51171875,2,1.4613069829686474,1.0,0,0.51171875,0.5146915777181609
171,9,35,True,0.4639160000001752,0.188917060776605,0.10829400033201309,0.10829400033201309,0.08062306044459192,0.42676431717265034,standard,0.25,,2,0.41498831588091917,1.0,0,0.57421875,2,0.41498831588091917,1.0,0,0.57421875,0.2551218504801474
172,9,28,True,0.4196669999998459,0.05919529482430598,0.05919529482430598,0.05919529482430598,0.0,0.0,poor,0.85,,1,0.8585984738173702,1.0,0,0.265625,1,0.8585984738173702,1.0,0,0.265625,0.7103585699931181
173,9,54,True,0.4794580000000437,1.7462485925897697,1.7462485925897697,1.7462485925897697,0.0,0.0,standard,0.25,PET,3,2.5971589534181887,1.0,0,0.74609375,3,2.5971589534181887,1.0,0,0.74609375,0.0
174,10,36,True,0.47079199999999766,1.0414912523034785,1.0186002454153664,1.0186002454153664,0.022891006888112075,0.021979067839008503,standard,0.25,glass,2,1.3192642227494673,1.0,0,0.5445312499999999,2,1.3192642227494673,1.0,0,0.5445312499999999,0.3159897256818567
175,4,12,True,0.41004199999994384,0.8754018725505943,0.8754018725505943,0.7700511793812734,0.0,0.0,standard,0.65,cardboard,1,0.9813005475958375,1.0,0,0.265625,2,0.9458128276077158,1.0,0,0.61015625,0.0
176,11,63,True,0.592959000000004,2.3416341769264353,2.3416341769264353,2.3416341769264353,0.0,0.0,standard,0.45,,3,2.7077943710589563,1.0,0,0.84453125,3,2.7077943710589563,1.0,0,0.84453125,1.0751716132850588
177,7,6,True,0.5226659999999494,-0.0,0.0,-0.21498376453177193,0.0,0.0,standard,0.85,PET,0,0.0,1.0,0,0.0,1,-0.2684360702188992,0.0,1,0.29687499999999994,0.0
178,4,12,True,0.43604200000002535,-0.0,0.0,-0.39328460059529574,0.0,0.0,standard,0.85,PET,0,0.0,1.0,0,0.0,2,-0.3236144803774526,0.5,1,0.5773437499999999,0.0
179,7,14,True,0.4231670000001131,0.18029352546272628,0.18029352546272628,0.042782246951954234,0.0,0.0,standard,0.85,,1,0.251589620775642,1.0,0,0.34453125,2,0.10539846201983388,0.5,1,0.67265625,0.0
180,8,35,True,0.5262499999998393,0.6588723875797746,0.5058662795543934,0.3904937386679328,0.15300610802538117,0.23222419228618163,poor,0.65,,1,0.895731517014348,1.0,0,0.24609375000000003,2,0.9849325274903493,1.0,0,0.51171875,1.1634655666024865
181,10,35,True,0.5214579999999192,1.3010227291746173,1.1174696512913096,1.1174696512913096,0.18355307788330766,0.1410836826807443,standard,0.85,,2,1.6064572444410867,1.0,0,0.61015625,2,1.6064572444410867,1.0,0,0.61015625,1.0708285149730354
182,11,35,True,0.5377500000001145,2.015141365058229,1.5781322594436142,1.5781322594436142,0.4370091056146146,0.2168627537463045,standard,0.25,,2,1.9130721209464108,1.0,0,0.5757812499999999,2,1.9130721209464108,1.0,0,0.5757812499999999,0.8733705830026177
183,11,24,True,0.4865830000000404,1.9405590370830583,1.3305546906284063,1.0850590899764625,0.6100043464546521,0.3143446474947637,standard,0.85,HDPE,2,1.848529112300767,1.0,0,0.48046875,3,1.4867966814312725,0.6666666666666666,1,0.74609375,0.7408556648775617
184,9,14,True,0.4622089999999357,0.23461089898925885,0.23461089898925885,0.23461089898925885,0.0,0.0,standard,0.45,,2,0.4642254712197619,1.0,0,0.57421875,2,0.4642254712197619,1.0,0,0.57421875,0.0
185,9,35,True,0.520000000000076,0.8059108170045989,0.7416208653167017,0.7416208653167017,0.0642899516878972,0.07977303484627422,standard,0.45,,2,1.1066927362242696,1.0,0,0.5773437499999999,2,1.1066927362242696,1.0,0,0.5773437499999999,0.6922896516010237
186,8,36,True,0.505291999999935,1.8148139044068556,1.2766320887351035,1.2766320887351035,0.5381818156717522,0.2965493125024567,standard,0.65,HDPE,2,1.440710029215837,1.0,0,0.5445312499999999,2,1.440710029215837,1.0,0,0.5445312499999999,1.676649646577037
187,4,10,True,0.4001670000000068,0.5783936870105468,0.5783936870105468,0.26920172086330685,0.0,0.0,standard,0.25,"metal,organic",1,0.6785114602218696,1.0,0,0.328125,2,0.35171758519810414,0.5,1,0.57421875,0.0
188,6,15,True,0.5414580000000502,0.2814153983146678,0.1651290402902656,0.1651290402902656,0.11628635802440218,0.4132195989303161,standard,0.65,"organic,hazard",1,0.27576293280241804,1.0,0,0.265625,1,0.27576293280241804,1.0,0,0.265625,0.40408872606302837
189,8,6,True,0.40316600000012137,0.04056965734513486,0.04056965734513486,0.04056965734513486,0.0,0.0,dim,0.85,hazard,1,0.3738347814120986,1.0,0,0.265625,1,0.3738347814120986,1.0,0,0.265625,0.0
190,10,28,True,0.635084000000008,0.9601876390238292,0.5301824805725788,0.6707983207628095,0.4300051584512504,0.44783450752231446,dim,0.85,,1,0.8837328832706819,1.0,0,0.265625,2,1.170827960853709,1.0,0,0.5,1.8556072160994088
191,4,14,True,0.5419589999999808,0.18492727145723872,0.18492727145723872,0.11502819825940949,0.0,0.0,dim,0.45,,1,0.8748540654554224,1.0,0,0.27890624999999997,2,0.7378813867746119,0.5,1,0.5757812499999999,0.0
192,4,21,True,0.6070000000000242,0.7201451715340859,0.5232265960741024,0.5232265960741024,0.19691857545998348,0.273442887967295,dim,0.25,,1,1.0326046228374428,1.0,0,0.27890624999999997,1,1.0326046228374428,1.0,0,0.27890624999999997,0.8474895743142181
193,12,55,True,0.5821659999998285,2.1670404232738365,1.5624232122624022,1.5624232122624022,0.6046172110114343,0.2790059680095927,standard,0.25,"cardboard,metal",2,1.836755318716567,1.0,0,0.51328125,2,1.836755318716567,1.0,0,0.51328125,1.5559332170948528
194,11,48,True,0.49845800000003493,0.320695418762115,0.320695418762115,0.23303166648035653,0.0,0.0,dim,0.65,PET,1,0.7547191927907013,1.0,0,0.27890624999999997,2,0.6062183660569913,0.5,1,0.5757812499999999,0.028422405732391742
195,8,28,True,0.6441660000000571,0.708490816502998,0.708490816502998,0.708490816502998,0.0,0.0,standard,0.25,,2,1.0461894993011658,1.0,0,0.5757812499999999,2,1.0461894993011658,1.0,0,0.5757812499999999,0.007667738610674046
196,8,30,True,0.5366669999999907,0.7003492600400583,0.4048788274499138,0.4048788274499138,0.29547043259014444,0.42189011890045297,standard,0.25,"PET,cardboard",2,0.690251701829763,1.0,0,0.51328125,2,0.690251701829763,1.0,0,0.51328125,0.6007412002077691
197,10,36,True,0.46345799999980564,1.0271226937740088,1.0271226937740088,0.9957708390081597,0.0,0.0,standard,0.45,cardboard,2,1.3623403411278685,1.0,0,0.54296875,3,1.4075054513919487,1.0,0,0.7890625000000001,0.0864121411810137
198,12,42,True,0.46175000000014954,0.45636716583879594,0.45636716583879594,0.45636716583879594,0.0,0.0,standard,0.45,cardboard,2,0.9227416667749055,1.0,0,0.5773437499999999,2,0.9227416667749055,1.0,0,0.5773437499999999,0.0657241803740114
199,7,24,True,0.46641600000008054,0.31792133619656604,0.31792133619656604,0.31792133619656604,0.0,0.0,standard,0.25,glass,2,0.677641059689865,1.0,0,0.5757812499999999,2,0.677641059689865,1.0,0,0.5757812499999999,0.3191158384349799
200,10,49,True,0.5881249999999394,1.1286482756491028,1.013201006746016,1.013201006746016,0.11544726890308676,0.10228808335944277,dim,0.45,,2,1.4466142704527747,1.0,0,0.6414062500000001,2,1.4466142704527747,1.0,0,0.6414062500000001,1.31967451777516
201,9,56,True,0.822207999999991,1.8693895728879404,1.2203072964584551,1.4477101299590616,0.6490822764294852,0.34721616395171484,standard,0.65,,2,1.602733218734115,1.0,0,0.5445312499999999,2,1.66792482781877,1.0,0,0.61015625,2.2673876811510834
202,10,42,True,0.5544159999999465,0.6983198591082516,0.6983198591082516,0.6983198591082516,0.0,0.0,poor,0.45,,2,1.6578210482990667,1.0,0,0.5445312499999999,2,1.6578210482990667,1.0,0,0.5445312499999999,0.5076733668160784
203,7,15,True,0.4355840000000999,0.500202318330489,0.500202318330489,0.4466775627520562,0.0,0.0,dim,0.25,"cardboard,hazard",1,0.7050954555315326,1.0,0,0.29687499999999994,2,0.7208772400976854,1.0,0,0.6085937499999999,0.015781784566152757
204,5,28,True,0.7041249999999444,1.4737394296105746,1.4737394296105746,1.4737394296105746,0.0,0.0,standard,0.85,,3,1.7708589835507418,1.0,0,0.81171875,3,1.7708589835507418,1.0,0,0.81171875,0.8722450418663912
205,10,35,True,0.6140840000001813,1.272204510461542,0.7875277605874618,0.75746897384031,0.48467674987408027,0.3809739282391357,standard,0.45,,1,1.0446975836924113,1.0,0,0.29687499999999994,2,1.060150825039584,1.0,0,0.6085937499999999,0.8046870934104262
206,9,28,True,0.4530000000000367,0.14898322620203722,0.14898322620203722,0.09904717462769064,0.0,0.0,dim,0.85,,1,0.5123548209026267,1.0,0,0.328125,2,0.5147217309856319,1.0,0,0.6070312499999999,0.48658391222779873
207,8,21,True,0.557957999999914,0.14067937529662003,0.14067937529662003,0.14067937529662003,0.0,0.0,standard,0.85,,1,0.4188885363209442,1.0,0,0.328125,1,0.4188885363209442,1.0,0,0.328125,0.017172155688482238
208,6,14,True,0.4441669999999398,-0.0,0.0,-0.0916108090327322,0.0,0.0,dim,0.45,,0,0.0,1.0,0,0.0,2,0.04879601220453381,1.0,0,0.5773437499999999,0.04879601220453381
209,9,49,True,0.6325000000000358,1.7259702509078672,1.7259702509078667,1.7259702509078667,4.440892098500626e-16,2.5729829909667905e-16,standard,0.45,,3,2.2992420225416206,1.0,0,0.7789062499999999,3,2.2992420225416206,1.0,0,0.7789062499999999,0.6989976398974767
210,9,28,True,0.5076669999999339,1.9293002388393838,1.7186062246917404,1.7186062246917404,0.21069401414764344,0.10920747839350883,standard,0.45,,3,1.9988402829917242,1.0,0,0.7789062499999999,3,1.9988402829917242,1.0,0,0.7789062499999999,0.4027414426183089
211,7,14,True,0.4913339999998989,1.1156544752600663,0.9159128818404005,0.9159128818404005,0.1997415934196658,0.17903535355164935,standard,0.25,,1,1.1081383387184123,1.0,0,0.234375,1,1.1081383387184123,1.0,0,0.234375,0.3310887053098177
212,5,28,True,0.4418330000000026,0.7597653098351307,0.7597653098351307,0.7597653098351307,0.0,0.0,standard,0.45,,2,1.0807251973699488,1.0,0,0.61015625,2,1.0807251973699488,1.0,0,0.61015625,0.0
213,9,49,True,0.6276249999999095,2.232549141401142,1.696248618583582,1.696248618583582,0.5363005228175601,0.24021891069371012,standard,0.45,,2,1.8883612609771017,1.0,0,0.6070312499999999,2,1.8883612609771017,1.0,0,0.6070312499999999,1.2388660484898197
214,5,7,True,0.446541000000078,0.05455779732883963,0.05455779732883963,0.05455779732883963,0.0,0.0,standard,0.45,,1,0.33380567509262543,1.0,0,0.265625,1,0.33380567509262543,1.0,0,0.265625,0.0
215,5,6,True,0.43241700000007377,-0.0,0.0,-0.10538893282965073,0.0,0.0,standard,0.45,organic,0,0.0,1.0,0,0.0,1,0.059819901600246396,1.0,0,0.34453125,0.059819901600246396
216,11,42,True,0.5318750000000705,1.9711913671562644,1.2233077647629662,1.6879825022336838,0.7478836023932982,0.3794068982111215,standard,0.45,glass,1,1.4226581785170114,1.0,0,0.234375,3,2.3145823155146927,1.0,0,0.84453125,2.600898351299503
217,12,63,True,0.6468330000000133,2.159686096093111,1.485254177568144,1.5554965718300864,0.674431918524967,0.31228238202997166,standard,0.85,,2,1.5752979341068605,1.0,0,0.51328125,3,1.9773965784677172,1.0,0,0.74765625,1.9119440523993048
218,8,42,True,0.5123750000000094,1.8584733287000497,1.2828489204045603,1.2069781478760575,0.5756244082954893,0.30972971169735464,standard,0.45,,1,1.3207925088313,1.0,0,0.234375,3,1.5400849061345863,1.0,0,0.77890625,1.3389252166697772
219,12,35,True,0.4570830000001358,0.21324558393451565,0.21324558393451565,0.21324558393451565,0.0,0.0,poor,0.65,,2,0.9422144507513565,1.0,0,0.61015625,2,0.9422144507513565,1.0,0,0.61015625,0.717031229279243
220,4,18,True,0.584416000000143,0.36335968915271205,0.23642786446281078,0.16475033318777965,0.12693182468990127,0.34932830602613885,standard,0.65,metal,1,0.5876148665369156,1.0,0,0.27890624999999997,2,0.5637959731785787,1.0,0,0.5757812499999999,0.5265932675707174
221,11,30,True,0.49562500000011056,0.4078489326917621,0.3898454000561512,0.3898454000561512,0.018003532635610886,0.04414264986986572,dim,0.25,cardboard,1,0.6622992237571981,1.0,0,0.265625,1,0.6622992237571981,1.0,0,0.265625,1.0129070624016507
222,12,56,True,0.5819999999998604,1.5896872019089456,1.0347332971760714,1.0347332971760714,0.5549539047328742,0.34909629017989724,standard,0.25,,2,1.5640611656172307,1.0,0,0.5757812499999999,2,1.5640611656172307,1.0,0,0.5757812499999999,2.3541663145177525
223,9,42,True,0.6249170000001136,0.7692620440717544,0.7133624803257864,0.7133624803257864,0.05589956374596794,0.07266647844743242,dim,0.45,,2,1.2452333627311183,1.0,0,0.67265625,2,1.2452333627311183,1.0,0,0.67265625,0.281565655779781
224,9,30,True,0.4833339999998909,-0.0,0.0,-0.23297117950284285,0.0,0.0,standard,0.85,"PET,cardboard",0,0.0,1.0,0,0.0,2,-0.21735005231881604,0.5,1,0.5757812499999999,0.027364301583144603
225,12,36,True,0.4566670000001327,0.08561585631041523,0.08561585631041523,0.07985648513944252,0.0,0.0,standard,0.65,cardboard,1,0.3567849327009575,1.0,0,0.265625,2,0.37282636813326386,1.0,0,0.5773437499999999,0.01604143543230635
226,10,49,True,0.46083299999999383,0.6446268170933898,0.6446268170933898,0.6446268170933898,0.0,0.0,dim,0.85,,2,1.197438810969163,1.0,0,0.6085937499999999,2,1.197438810969163,1.0,0,0.6085937499999999,0.21611883254565933
227,7,0,False,0.0,0.0,0.0,0.0,0.0,0.0,dim,0.85,metal,0,0.0,1.0,0,0.0,0,0.0,1.0,0,0.0,0.0
228,12,48,True,0.6199170000000809,2.8076426274036232,2.4421239944731234,2.4421239944731234,0.3655186329304998,0.13018702215264283,dim,0.25,hazard,3,3.838210617639607,1.0,0,0.71484375,3,3.838210617639607,1.0,0,0.71484375,2.8122041921603147
229,4,18,True,0.4511250000001077,1.369667272059511,1.369667272059511,1.369667272059511,0.0,0.0,standard,0.25,cardboard,2,1.6297761030775062,1.0,0,0.49218750000000006,2,1.6297761030775062,1.0,0,0.49218750000000006,0.0
230,11,35,True,0.5751249999998986,1.1535335795073927,1.0187207075254134,1.0187207075254134,0.13481287198197922,0.1168694820653162,dim,0.85,,2,1.5639036168804195,1.0,0,0.51171875,2,1.5639036168804195,1.0,0,0.51171875,0.6928174779851077
231,7,24,True,0.5289159999999349,1.3590132022171815,1.354816522041061,1.354816522041061,0.004196680176120404,0.003088034883894925,poor,0.85,HDPE,3,3.1721509143866466,1.0,0,0.81328125,3,3.1721509143866466,1.0,0,0.81328125,0.48904406754032426
232,11,42,True,0.7014999999999105,0.9028092875738962,0.8713267978838823,0.8713267978838823,0.03148248969001388,0.03487169452433994,standard,0.65,,2,1.296073586478562,1.0,0,0.51171875,2,1.296073586478562,1.0,0,0.51171875,0.2798196183801922
233,11,42,True,1.583583000000166,1.2029660231924448,0.9958304002768421,0.9958304002768421,0.20713562291560272,0.1721874258475762,dim,0.65,,2,1.2553587142957197,1.0,0,0.6085937499999999,2,1.2553587142957197,1.0,0,0.6085937499999999,1.184630627500514
234,9,42,True,0.7120419999999683,0.8713021174519053,0.7979177815490535,0.7979177815490535,0.07338433590285187,0.08422375480672763,dim,0.65,,2,1.4584233471172467,1.0,0,0.5757812499999999,2,1.4584233471172467,1.0,0,0.5757812499999999,0.7697223711090153
235,6,35,True,5.7373750000000445,2.4832596137780367,2.021567597032587,2.021567597032587,0.4616920167454497,0.1859217675767015,standard,0.65,,3,2.3694446601737478,1.0,0,0.7789062499999999,3,2.3694446601737478,1.0,0,0.7789062499999999,1.198901307947033
236,9,30,True,0.7902920000000258,0.27623551438642824,0.268953412387135,0.268953412387135,0.0072821019992932445,0.026361932554067793,standard,0.65,glass,2,0.5740198357177051,1.0,0,0.6070312499999999,2,0.5740198357177051,1.0,0,0.6070312499999999,0.30205895166451247
237,5,6,True,0.5042079999999505,-0.0,0.0,-0.2852157730752344,0.0,0.0,standard,0.25,PET,0,0.0,1.0,0,0.0,1,-0.30037744659127613,0.0,1,0.31171875,0.0
238,10,42,True,0.6427920000000586,1.109134963403375,0.9376635326563713,0.9376635326563713,0.17147143074700366,0.15459924752605803,standard,0.65,,2,1.2513550550050043,1.0,0,0.5445312499999999,2,1.2513550550050043,1.0,0,0.5445312499999999,0.26350516808587976
239,6,14,True,0.7103749999999298,0.5378581851247595,0.3026274545559582,0.3026274545559582,0.23523073056880128,0.4373471243432655,poor,0.65,,1,0.8024206122825596,1.0,0,0.265625,1,0.8024206122825596,1.0,0,0.265625,0.9660580214643412
240,9,49,True,3.673916999999971,0.5469379397757261,0.44494424481571826,0.2567076481076377,0.10199369496000787,0.1864812943893246,standard,0.25,,2,0.8234754416711905,1.0,0,0.6414062500000001,2,0.3930566880158779,1.0,0,0.67265625,0.6785571136903574
241,7,7,True,0.5853749999999991,0.3579377335591679,0.3579377335591679,0.3579377335591679,0.0,0.0,poor,0.85,,1,0.6944051450209245,1.0,0,0.34453125,1,0.6944051450209245,1.0,0,0.34453125,0.0
242,9,35,True,0.5405410000001165,0.6854590437463439,0.5912536796097662,0.5912536796097662,0.09420536413657776,0.137433979456603,standard,0.45,,2,0.8276598031094118,1.0,0,0.67265625,2,0.8276598031094118,1.0,0,0.67265625,0.5575539497213382
243,9,36,True,0.5727920000000442,1.0038215804730295,0.8452480952558695,0.8452480952558695,0.15857348521715997,0.1579697909487417,dim,0.25,metal,2,1.5090814055132258,1.0,0,0.5773437499999999,2,1.5090814055132258,1.0,0,0.5773437499999999,1.1233369225867738
244,11,42,True,0.6130420000001191,4.472321779340728,4.210177466923736,4.210177466923736,0.262144312416992,0.05861481470942708,standard,0.85,organic,3,4.674649210045997,1.0,0,0.71484375,3,4.674649210045997,1.0,0,0.71484375,2.819200800841978
245,4,21,True,0.5132080000000983,0.4040118071382608,0.3014269211806672,0.3014269211806672,0.10258488595759357,0.2539155642114365,standard,0.25,,2,0.4533030638344664,1.0,0,0.67265625,2,0.4533030638344664,1.0,0,0.67265625,0.26267827363052554
246,8,30,True,0.6070000000000242,1.60484482378844,1.5301640199546456,1.5301640199546456,0.0746808038337945,0.046534594950744815,standard,0.85,cardboard,2,2.188660756668706,1.0,0,0.46875,2,2.188660756668706,1.0,0,0.46875,1.6545432854134088
247,5,20,True,0.5981660000000666,1.076211210464328,0.6097187346465052,0.48432004150074603,0.4664924758178228,0.43345810867046825,standard,0.45,"HDPE,metal",1,0.6452288072948852,1.0,0,0.27890624999999997,2,0.6195560153843521,1.0,0,0.5757812499999999,1.1323012350124309
248,12,36,True,0.7920420000000483,3.1988286183631427,3.1520657874934725,3.1520657874934725,0.04676283086967015,0.014618735933905372,standard,0.25,glass,3,3.4456823678709303,1.0,0,0.74765625,3,3.4456823678709303,1.0,0,0.74765625,1.038626656830727
249,9,35,True,0.6942500000000074,2.407804624014073,2.337552320523134,2.337552320523134,0.07025230349093903,0.029176911943054905,standard,0.65,,3,2.9082499168324447,1.0,0,0.71484375,3,2.9082499168324447,1.0,0,0.71484375,1.1294792387365704
250,9,28,True,0.5974170000000445,1.3438533837641549,0.8345820957894969,0.8345820957894969,0.5092712879746579,0.3789634301832696,standard,0.65,,2,1.061219805912676,1.0,0,0.5445312499999999,2,1.061219805912676,1.0,0,0.5445312499999999,0.7519290225169155
251,6,7,True,0.5049580000000553,0.1425435950931221,0.1425435950931221,0.1425435950931221,0.0,0.0,standard,0.85,,1,0.21262490615183974,1.0,0,0.24609375000000003,1,0.21262490615183974,1.0,0,0.24609375000000003,0.0
252,5,18,True,0.6220420000000448,2.37746161104022,2.37746161104022,2.37746161104022,0.0,0.0,standard,0.85,hazard,2,2.779576247841327,1.0,0,0.46875,2,2.779576247841327,1.0,0,0.46875,0.0
253,9,49,True,0.6370419999999211,2.857771477837917,2.7406062755877114,2.7406062755877114,0.11716520225020544,0.04099880034454268,standard,0.25,,3,3.0903064965405793,1.0,0,0.7804687499999999,3,3.0903064965405793,1.0,0,0.7804687499999999,2.939684920286239
254,7,21,True,0.7548750000001547,0.18627378332118288,0.18627378332118288,0.12071682675021145,0.0,0.0,dim,0.25,,1,0.5774877233684399,1.0,0,0.234375,3,0.6230267000161933,1.0,0,0.81171875,0.045538976647753415
255,10,35,True,0.6325000000000358,0.4857695844956301,0.4857695844956301,0.4562541991488537,0.0,0.0,poor,0.85,,2,1.6024044072837267,1.0,0,0.5,3,1.919328479098406,1.0,0,0.77890625,0.3782659395062866
256,7,28,True,0.6549169999998661,1.018548574018362,0.5440965785190484,0.5440965785190484,0.4744519954993136,0.4658118499223979,dim,0.65,,1,0.8857649235142688,1.0,0,0.265625,1,0.8857649235142688,1.0,0,0.265625,1.9121066444081631
257,7,49,True,1.0726249999999382,1.9302980161048566,1.406825001494257,1.406825001494257,0.5234730146105997,0.27118766648629444,standard,0.45,,2,1.5445060974123783,1.0,0,0.5757812499999999,2,1.5445060974123783,1.0,0,0.5757812499999999,1.2189268153543846
258,10,35,True,0.8412079999999822,0.8561109456442526,0.692148496984152,0.692148496984152,0.16396244866010057,0.19152009385502394,standard,0.25,,3,1.1106802661745756,1.0,0,0.7789062499999999,3,1.1106802661745756,1.0,0,0.7789062499999999,0.3314496989853415
259,9,49,True,0.6953329999999092,2.314922230297949,1.6354969405588409,1.6354969405588409,0.679425289739108,0.29349810583125313,standard,0.25,,2,1.754737053533501,1.0,0,0.5773437499999999,2,1.754737053533501,1.0,0,0.5773437499999999,1.5834599014598758
260,12,42,True,0.53974999999995,1.3907811748569356,1.3886244279250253,1.3886244279250253,0.0021567469319103694,0.001550744984833596,standard,0.45,,3,2.214199850065015,1.0,0,0.77890625,3,2.214199850065015,1.0,0,0.77890625,0.062101634311768183
261,8,49,True,0.5694579999999672,1.0702623665177904,0.9054407545872022,0.9054407545872022,0.1648216119305882,0.1540011282157406,standard,0.65,,2,1.1911939099029287,1.0,0,0.5757812499999999,2,1.1911939099029287,1.0,0,0.5757812499999999,1.3582373450958323
262,8,35,True,0.5130420000001301,4.436835242358881,3.4187294362304157,3.4187294362304157,1.0181058061284651,0.22946666948741162,standard,0.85,,3,4.045439952094912,1.0,0,0.71484375,3,4.045439952094912,1.0,0,0.71484375,1.6733905728268237
263,8,24,True,0.4807500000001408,0.8784574235743438,0.8621753924512453,0.6744103486285993,0.01628203112309845,0.018534798256754106,standard,0.65,cardboard,1,0.9332675209036968,1.0,0,0.29687499999999994,2,0.7240352244683481,0.5,1,0.6414062500000001,0.032081826960373094
264,12,42,True,0.6777500000001435,0.6708066013559584,0.5245472726769371,0.5245472726769371,0.14625932867902125,0.21803501692346922,standard,0.85,,2,0.7166423719832709,1.0,0,0.57421875,2,0.7166423719832709,1.0,0,0.57421875,0.8195578536624804
265,12,56,True,0.6388749999999277,2.6241161940630366,1.6887147181059317,1.8211288952999718,0.935401475957105,0.3564634363651333,standard,0.65,,2,1.9501061024501756,1.0,0,0.5445312499999999,3,2.233337322743287,1.0,0,0.7789062499999999,2.5168034532154193
266,12,21,True,0.5767500000000148,1.3557155167846069,1.352961342665378,1.352961342665378,0.002754174119228958,0.002031528064059575,standard,0.45,,2,1.9130281717605846,1.0,0,0.46875,2,1.9130281717605846,1.0,0,0.46875,0.4197029397910974
267,6,35,True,0.5327500000000818,1.8532723629387493,1.5669813357159967,1.5669813357159967,0.28629102722275257,0.1544786578313716,standard,0.25,,2,1.816624523121969,1.0,0,0.5445312499999999,2,1.816624523121969,1.0,0,0.5445312499999999,1.298930408203003
268,6,21,True,0.5433749999999016,0.4999064268822264,0.4999064268822264,0.4999064268822264,0.0,0.0,dim,0.65,,2,1.2443054216966758,1.0,0,0.6414062500000001,2,1.2443054216966758,1.0,0,0.6414062500000001,0.3235885257200102
269,11,42,True,0.6199580000001426,1.2272050749867702,0.9403865808715294,0.9403865808715294,0.28681849411524085,0.2337168415949819,standard,0.65,,2,1.0778032764269283,1.0,0,0.6414062500000001,2,1.0778032764269283,1.0,0,0.6414062500000001,1.423481338806425
270,6,28,True,0.512000000000068,1.6260781174534191,0.9745586134255588,0.9745586134255588,0.6515195040278603,0.40066925262372816,standard,0.85,,2,1.2012727514175336,1.0,0,0.61015625,2,1.2012727514175336,1.0,0,0.61015625,1.1875806468495032
271,7,21,True,0.42729200000013456,1.3286586245606495,1.3286586245606495,1.3286586245606495,0.0,0.0,standard,0.45,,2,1.8123327168542276,1.0,0,0.6414062500000001,2,1.8123327168542276,1.0,0,0.6414062500000001,0.0
272,12,48,True,0.6275420000001475,1.4112497956437724,0.9197597204457724,0.9197597204457724,0.49149007519800003,0.3482658255931198,dim,0.25,hazard,2,1.6807859179767481,1.0,0,0.51171875,2,1.6807859179767481,1.0,0,0.51171875,2.611800683351448
273,10,35,True,0.49854200000010174,0.914585950462278,0.2305280452531607,0.7838546162297585,0.6840579052091172,0.7479427219096901,standard,0.65,,2,0.5644314477771216,1.0,0,0.61015625,2,0.9089667812077739,1.0,0,0.67265625,1.4319757680995417
274,10,56,True,0.6241250000000864,2.073957892248586,1.9225608818211946,1.9225608818211946,0.15139701042739162,0.07299907630392964,standard,0.25,,3,2.220583366711899,1.0,0,0.81171875,3,2.2205833667118995,1.0,0,0.81171875,1.0789632803964442
